Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
AA,TH,11,-0.009999999776482582,AY,0.6600000262260437,-0.009999999776482582,AH,0.5400000214576721,-0.18000000715255737,AH,0.6499999761581421,0.1899999976158142,OW,0.6700000166893005
AE,-,25,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
ZH,AH,8,-0.2800000011920929,R,0.5400000214576721,-0.27000001072883606,CH,0.9300000071525574,0.11999999731779099,Z,0.6000000238418579,-0.029999999329447746,JH,0.75
AH,JH,15,0.0,IY,0.699999988079071,0.0,IY,0.6800000071525574,0.0,AA,0.6499999761581421,-0.03999999910593033,IH,0.4000000059604645
EH,ER,9,0.0,OW,0.75,0.0,AW,0.8199999928474426,0.0,N,0.5600000023841858,-0.28999999165534973,AO,0.49000000953674316
P,-,35,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
NG,-,5,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
L,-,21,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
HH,DH,4,-0.3700000047683716,F,0.8399999737739563,0.6800000071525574,B_HH,0.8700000047683716,-0.07999999821186066,AE,0.5400000214576721,0.3799999952316284,K,0.7099999785423279
-,AO,17,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
OW,R,13,-0.25,EH,0.75,0.029999999329447746,EH,0.5199999809265137,-0.18000000715255737,UH,0.550000011920929,0.4300000071525574,IY,0.75
Y,OY,30,0.0,D,0.5099999904632568,0.0,SH,0.7799999713897705,0.0,B_HH,0.5299999713897705,0.4399999976158142,ZH,0.6299999952316284
